,区县id,站名id,年份,月份,日期,日照时数（单位：h),日平均风速(单位：m/s),日降水量（mm）,日最高温度（单位：℃）,日最低温度（单位：℃）,日平均温度（单位：℃）,日相对湿度（单位：%）,日平均气压（单位：hPa）
18437,county20,1,2017,6,24,1.5,2.3,2.3,30.3,25.4,27.7,82.0,980.4
18438,county20,1,2017,6,25,1.0,1.6,1.6,29.3,24.3,26.2,88.0,982.0
18439,county20,1,2017,6,26,0.0,2.9,2.9,24.3,21.0,22.6,91.0,985.8
18440,county20,1,2017,6,27,0.0,1.3,1.3,21.7,20.5,21.3,93.0,987.4
18441,county20,1,2017,6,28,0.0,1.6,1.6,22.8,20.7,21.5,96.0,986.8
18442,county20,1,2017,6,29,0.0,0.7,0.7,25.4,21.7,23.1,96.0,985.6
18443,county20,1,2017,6,30,0.1,0.8,0.8,26.8,22.9,24.6,93.0,982.6
18444,county20,1,2017,7,1,0.0,1.6,1.6,25.2,23.6,23.8,97.0,979.7
18445,county20,1,2017,7,2,0.0,1.0,1.0,27.0,23.6,24.6,93.0,980.6
18446,county20,1,2017,7,3,7.2,1.6,1.6,31.4,22.6,25.6,88.0,981.7
18447,county20,1,2017,7,4,4.0,1.0,1.0,30.3,24.0,26.4,87.0,983.4
18448,county20,1,2017,7,5,6.9,1.6,1.6,32.6,24.1,27.8,81.0,985.1
18449,county20,1,2017,7,6,5.5,1.4,1.4,32.6,25.6,28.6,76.0,984.0
18450,county20,1,2017,7,7,3.9,1.3,1.3,32.8,25.5,28.4,79.0,983.2
18451,county20,1,2017,7,8,4.1,1.7,1.7,31.7,25.4,26.6,85.0,983.7
18452,county20,1,2017,7,9,3.6,2.5,2.5,31.2,24.8,26.4,85.0,983.4
18453,county20,1,2017,7,10,0.0,1.7,1.7,28.2,24.9,26.1,87.0,983.4
18454,county20,1,2017,7,11,1.4,1.4,1.4,30.1,24.0,25.6,92.0,986.1
18455,county20,1,2017,7,12,8.8,1.3,1.3,33.6,23.5,27.8,81.0,987.7
18456,county20,1,2017,7,13,9.3,2.2,2.2,34.0,25.1,29.2,73.0,985.3
18457,county20,1,2017,7,14,9.2,1.7,1.7,34.5,24.8,29.7,70.0,983.9
18458,county20,1,2017,7,15,11.4,1.4,1.4,35.6,26.0,30.1,69.0,984.2
18459,county20,1,2017,7,16,12.0,1.2,1.2,35.7,25.6,30.7,68.0,985.3
18460,county20,1,2017,7,17,10.5,1.5,1.5,34.9,25.5,29.7,68.0,986.1
18461,county20,1,2017,7,18,3.2,1.8,1.8,32.6,26.4,28.5,77.0,986.0
18462,county20,1,2017,7,19,5.3,1.2,1.2,32.9,25.1,26.9,83.0,985.0
18463,county20,1,2017,7,20,4.2,3.4,3.4,31.8,24.3,26.5,82.0,985.4
18464,county20,1,2017,7,21,9.0,1.8,1.8,34.4,24.1,28.3,74.0,986.7
18465,county20,1,2017,7,22,12.4,1.6,1.6,36.6,25.0,30.1,71.0,987.0
18466,county20,1,2017,7,23,6.2,1.1,1.1,33.9,25.3,28.9,74.0,984.7
18467,county20,1,2017,7,24,9.8,1.1,1.1,35.3,24.5,29.4,72.0,982.7
18468,county20,1,2017,7,25,12.0,1.7,1.7,36.6,25.8,30.8,69.0,982.5
18469,county20,1,2017,7,26,10.0,1.7,1.7,38.2,26.6,31.0,68.0,981.7
18470,county20,1,2017,7,27,11.4,1.4,1.4,37.9,26.1,31.7,60.0,981.1
18471,county20,1,2017,7,28,11.4,1.5,1.5,38.3,26.3,31.7,64.0,982.3
18472,county20,1,2017,7,29,8.5,2.1,2.1,36.3,26.6,30.9,69.0,981.1
18473,county20,1,2017,7,30,9.5,1.8,1.8,35.7,27.4,30.7,69.0,977.6
18474,county20,1,2017,7,31,9.2,1.7,1.7,36.0,27.2,30.9,68.0,976.6
18687,county20,1,2018,3,1,5.9,1.1,1.1,27.1,14.7,19.9,75.0,986.8
18688,county20,1,2018,3,2,0.0,3.4,3.4,23.5,13.2,15.4,86.0,987.1
18689,county20,1,2018,3,3,7.0,1.7,1.7,28.3,12.9,19.9,76.0,983.8
18690,county20,1,2018,3,4,5.2,1.5,1.5,28.0,18.2,23.5,72.0,981.5
18691,county20,1,2018,3,5,0.0,7.2,7.2,23.8,11.5,13.4,81.0,994.0
18692,county20,1,2018,3,6,0.0,4.8,4.8,12.3,9.1,10.4,82.0,997.3
18693,county20,1,2018,3,7,0.0,4.8,4.8,10.6,7.0,7.9,88.0,999.4
18694,county20,1,2018,3,8,9.1,2.9,2.9,15.5,6.5,10.1,68.0,1003.6
18695,county20,1,2018,3,9,10.5,2.9,2.9,18.5,5.7,11.5,62.0,1002.7
18696,county20,1,2018,3,10,10.4,1.4,1.4,24.0,6.5,14.0,61.0,997.9
18697,county20,1,2018,3,11,3.4,1.8,1.8,21.3,11.5,15.3,65.0,996.6
18698,county20,1,2018,3,12,0.4,0.8,0.8,22.2,11.4,15.9,70.0,994.8
18699,county20,1,2018,3,13,0.0,0.5,0.5,19.2,16.0,17.5,80.0,991.6
18700,county20,1,2018,3,14,2.1,1.3,1.3,22.4,15.8,17.7,90.0,989.3
18701,county20,1,2018,3,15,8.5,2.8,2.8,27.1,16.7,21.0,76.0,988.2
18702,county20,1,2018,3,16,3.3,4.4,4.4,23.2,16.3,18.0,81.0,992.8
18703,county20,1,2018,3,17,0.0,2.2,2.2,16.3,10.8,12.3,92.0,992.1
18704,county20,1,2018,3,18,0.0,3.9,3.9,14.3,11.4,12.9,93.0,990.1
18705,county20,1,2018,3,19,1.1,5.5,5.5,12.2,8.6,10.1,88.0,993.4
18706,county20,1,2018,3,20,5.8,5.3,5.3,14.0,9.2,10.9,74.0,998.8
18707,county20,1,2018,3,21,7.3,2.3,2.3,16.9,6.4,11.6,63.0,999.8
18708,county20,1,2018,3,22,10.1,1.1,1.1,24.3,7.5,14.9,59.0,994.9
18709,county20,1,2018,3,23,8.5,1.5,1.5,26.9,10.2,18.0,57.0,993.6
18710,county20,1,2018,3,24,0.5,1.5,1.5,22.2,14.5,16.9,78.0,994.4
18711,county20,1,2018,3,25,0.0,2.1,2.1,16.1,13.5,14.2,90.0,997.7
18712,county20,1,2018,3,26,0.0,1.6,1.6,19.8,13.8,16.0,83.0,998.1
18713,county20,1,2018,3,27,9.3,1.0,1.0,27.7,11.1,18.1,70.0,994.3
18714,county20,1,2018,3,28,4.1,1.1,1.1,25.6,13.3,18.5,72.0,990.9
18715,county20,1,2018,3,29,0.0,2.0,2.0,19.4,16.9,17.6,95.0,991.0
18716,county20,1,2018,3,30,5.2,2.1,2.1,22.4,17.4,19.1,90.0,993.1
18717,county20,1,2018,3,31,7.1,1.3,1.3,27.1,16.5,20.8,78.0,993.0
18718,county20,1,2018,4,1,4.8,1.5,1.5,29.8,18.4,23.1,74.0,990.6
18719,county20,1,2018,4,2,7.0,2.3,2.3,29.9,19.7,24.1,71.0,988.6
18720,county20,1,2018,4,3,8.5,2.5,2.5,31.2,21.3,25.4,65.0,987.4
18721,county20,1,2018,4,4,5.6,2.4,2.4,29.7,22.7,26.2,61.0,987.1
18722,county20,1,2018,4,5,3.8,4.6,4.6,26.3,10.8,18.9,76.0,988.9
18723,county20,1,2018,4,6,1.1,3.9,3.9,14.2,9.5,11.2,83.0,1002.6
18724,county20,1,2018,4,7,9.5,1.8,1.8,20.2,10.6,15.0,57.0,1004.4
18725,county20,1,2018,4,8,9.0,1.6,1.6,24.7,8.7,16.0,53.0,997.5
18726,county20,1,2018,4,9,10.6,1.6,1.6,27.3,12.3,19.3,55.0,991.8
18727,county20,1,2018,4,10,0.0,2.7,2.7,23.7,19.8,21.8,62.0,988.3
18728,county20,1,2018,4,11,0.0,1.0,1.0,22.0,19.2,20.4,90.0,987.2
18729,county20,1,2018,4,12,0.8,1.2,1.2,28.6,19.9,23.2,83.0,983.8
18730,county20,1,2018,4,13,4.1,3.1,3.1,30.8,20.1,23.7,80.0,984.2
18731,county20,1,2018,4,14,0.0,5.4,5.4,20.1,12.3,14.1,82.0,994.9
18732,county20,1,2018,4,15,0.8,2.5,2.5,17.8,12.2,14.9,66.0,997.1
18733,county20,1,2018,4,16,5.3,1.0,1.0,21.4,12.4,15.7,63.0,996.0
18734,county20,1,2018,4,17,10.7,1.6,1.6,27.2,10.5,17.9,61.0,994.9
18735,county20,1,2018,4,18,11.3,1.3,1.3,30.3,13.5,20.5,60.0,991.6
18736,county20,1,2018,4,19,8.3,1.7,1.7,29.2,15.7,22.0,64.0,989.3
18737,county20,1,2018,4,20,0.4,1.2,1.2,24.2,19.8,20.7,93.0,987.7
18738,county20,1,2018,4,21,0.0,1.6,1.6,25.5,20.1,22.2,91.0,985.9
18739,county20,1,2018,4,22,0.0,1.2,1.2,25.3,21.5,23.3,88.0,984.1
18740,county20,1,2018,4,23,0.0,4.3,4.3,23.5,18.6,20.3,91.0,985.9
18741,county20,1,2018,4,24,0.0,4.6,4.6,18.6,15.4,16.5,84.0,993.1
18742,county20,1,2018,4,25,0.0,3.0,3.0,20.2,15.3,16.9,85.0,992.8
18743,county20,1,2018,4,26,0.0,1.8,1.8,20.1,16.4,18.0,88.0,992.4
18744,county20,1,2018,4,27,7.9,2.1,2.1,25.7,17.5,21.2,75.0,994.2
18745,county20,1,2018,4,28,5.7,1.5,1.5,29.6,18.7,22.9,74.0,991.6
18746,county20,1,2018,4,29,0.0,1.4,1.4,25.8,21.9,23.4,86.0,988.2
18747,county20,1,2018,4,30,4.7,1.5,1.5,28.6,21.5,24.2,84.0,987.7
18748,county20,1,2018,5,1,7.6,2.7,2.7,31.0,23.2,26.5,75.0,987.1
18749,county20,1,2018,5,2,3.1,3.5,3.5,27.9,21.0,24.4,82.0,990.5
18750,county20,1,2018,5,3,0.0,2.2,2.2,24.7,20.8,22.4,88.0,994.8
18751,county20,1,2018,5,4,0.0,1.7,1.7,23.4,19.4,21.1,87.0,991.7
18752,county20,1,2018,5,5,1.2,1.7,1.7,28.8,20.9,24.4,83.0,988.1
18753,county20,1,2018,5,6,8.9,3.1,3.1,30.9,23.4,26.5,78.0,983.8
18754,county20,1,2018,5,7,0.0,4.0,4.0,27.7,18.8,20.6,89.0,985.1
18755,county20,1,2018,5,8,8.2,4.3,4.3,26.8,19.5,22.6,70.0,988.8
18756,county20,1,2018,5,9,0.0,3.1,3.1,24.0,18.4,20.1,81.0,992.0
18757,county20,1,2018,5,10,0.2,1.1,1.1,24.3,18.3,21.0,86.0,991.5
18758,county20,1,2018,5,11,1.4,1.7,1.7,27.6,20.9,23.3,88.0,988.5
18759,county20,1,2018,5,12,5.5,1.3,1.3,29.3,22.6,25.2,86.0,987.4
18760,county20,1,2018,5,13,6.4,1.3,1.3,30.6,22.7,26.0,79.0,987.1
18761,county20,1,2018,5,14,7.9,3.1,3.1,31.8,22.4,26.4,76.0,984.4
18762,county20,1,2018,5,15,9.0,2.6,2.6,32.9,25.0,27.8,71.0,981.3
18763,county20,1,2018,5,16,11.1,3.7,3.7,33.1,26.9,29.3,65.0,981.2
18764,county20,1,2018,5,17,9.4,2.3,2.3,33.7,26.6,29.8,64.0,981.6
18765,county20,1,2018,5,18,9.5,2.3,2.3,34.1,26.0,29.7,68.0,981.8
18766,county20,1,2018,5,19,10.9,1.7,1.7,35.8,26.0,30.4,65.0,982.8
18767,county20,1,2018,5,20,10.8,2.0,2.0,35.8,26.0,30.9,62.0,983.4
18768,county20,1,2018,5,21,11.2,1.3,1.3,34.6,25.9,30.3,65.0,984.7
18769,county20,1,2018,5,22,10.7,2.7,2.7,35.8,22.3,28.2,67.0,987.5
18770,county20,1,2018,5,23,4.9,4.1,4.1,26.6,19.7,22.1,68.0,990.6
18771,county20,1,2018,5,24,8.7,2.1,2.1,34.4,20.7,26.7,69.0,984.5
18772,county20,1,2018,5,25,7.8,2.9,2.9,34.6,27.4,30.7,59.0,981.1
18773,county20,1,2018,5,26,8.7,1.9,1.9,33.7,26.1,29.2,68.0,983.4
18774,county20,1,2018,5,27,0.0,5.0,5.0,26.6,22.7,23.7,84.0,988.2
18775,county20,1,2018,5,28,3.0,2.1,2.1,29.5,21.8,25.1,73.0,988.0
18776,county20,1,2018,5,29,8.6,2.0,2.0,33.9,23.6,27.6,71.0,986.3
18777,county20,1,2018,5,30,0.0,1.1,1.1,28.0,24.3,26.1,90.0,986.1
18778,county20,1,2018,5,31,0.0,3.6,3.6,26.6,19.7,21.5,92.0,989.5
18779,county20,1,2018,6,1,0.0,3.5,3.5,23.6,19.7,21.0,84.0,991.0
18780,county20,1,2018,6,2,0.8,3.1,3.1,25.9,20.7,22.6,84.0,989.8
18781,county20,1,2018,6,3,0.0,3.3,3.3,24.2,21.2,22.3,89.0,987.8
18782,county20,1,2018,6,4,0.0,2.5,2.5,23.5,21.0,22.3,85.0,988.1
18783,county20,1,2018,6,5,0.8,2.8,2.8,25.1,20.5,22.4,76.0,988.2
18784,county20,1,2018,6,6,1.3,2.0,2.0,27.7,20.7,23.5,83.0,986.1
18785,county20,1,2018,6,7,0.0,1.6,1.6,24.9,22.1,23.3,93.0,984.7
18786,county20,1,2018,6,8,4.1,3.3,3.3,29.3,22.8,25.2,83.0,981.7
18787,county20,1,2018,6,9,7.9,2.7,2.7,32.3,23.2,27.5,75.0,979.3
18788,county20,1,2018,6,10,11.6,3.2,3.2,31.2,23.7,27.3,61.0,982.1
18789,county20,1,2018,6,11,9.4,1.7,1.7,32.5,20.8,26.7,64.0,981.4
18790,county20,1,2018,6,12,0.0,2.9,2.9,28.6,19.2,21.4,86.0,980.8
18791,county20,1,2018,6,13,1.4,1.4,1.4,26.5,19.8,22.7,83.0,978.0
18792,county20,1,2018,6,14,4.8,2.4,2.4,28.5,22.3,24.8,79.0,978.8
18793,county20,1,2018,6,15,7.8,1.9,1.9,31.4,22.0,26.6,73.0,981.3
18794,county20,1,2018,6,16,9.9,1.4,1.4,33.7,24.2,28.8,67.0,981.2
18795,county20,1,2018,6,17,7.5,1.6,1.6,34.5,25.0,29.2,70.0,980.1
18796,county20,1,2018,6,18,11.7,2.1,2.1,35.7,24.8,30.1,65.0,977.8
18797,county20,1,2018,6,19,6.4,2.2,2.2,33.0,27.1,29.8,69.0,978.3
18798,county20,1,2018,6,20,0.0,2.6,2.6,30.9,27.6,28.7,79.0,980.9
18799,county20,1,2018,6,21,0.0,3.5,3.5,30.4,23.7,26.1,87.0,982.2
18800,county20,1,2018,6,22,2.6,1.9,1.9,31.7,25.1,27.4,83.0,981.1
18801,county20,1,2018,6,23,5.9,1.9,1.9,33.1,22.9,26.7,85.0,981.3
18802,county20,1,2018,6,24,4.8,1.4,1.4,32.3,23.3,26.4,84.0,982.9
18803,county20,1,2018,6,25,6.0,1.2,1.2,33.3,23.9,27.6,79.0,983.6
18804,county20,1,2018,6,26,9.1,1.8,1.8,34.2,24.9,28.0,78.0,985.3
18805,county20,1,2018,6,27,11.8,3.0,3.0,33.6,24.3,28.5,69.0,986.1
18806,county20,1,2018,6,28,12.6,4.0,4.0,32.8,25.6,28.9,62.0,983.1
18807,county20,1,2018,6,29,5.0,2.2,2.2,33.3,25.3,29.0,70.0,979.7
18808,county20,1,2018,6,30,8.2,2.4,2.4,32.5,26.5,29.1,74.0,979.2
18809,county20,1,2018,7,1,4.3,2.7,2.7,33.2,26.2,29.1,77.0,979.1
18810,county20,1,2018,7,2,8.4,1.4,1.4,34.0,25.5,29.4,75.0,977.8
18811,county20,1,2018,7,3,8.4,1.9,1.9,35.3,27.3,30.2,72.0,976.2
18812,county20,1,2018,7,4,8.5,2.0,2.0,35.1,27.9,30.8,71.0,975.5
18813,county20,1,2018,7,5,7.6,2.4,2.4,33.7,27.9,30.4,73.0,976.5
18814,county20,1,2018,7,6,4.6,1.6,1.6,34.1,27.5,30.1,75.0,977.9
18815,county20,1,2018,7,7,2.1,1.5,1.5,32.1,25.6,27.7,81.0,979.7
18816,county20,1,2018,7,8,0.0,1.4,1.4,28.8,24.4,26.2,90.0,981.2
18817,county20,1,2018,7,9,9.7,1.4,1.4,34.1,24.4,28.4,77.0,983.3
18818,county20,1,2018,7,10,11.8,1.6,1.6,36.0,24.9,29.8,72.0,983.2
18819,county20,1,2018,7,11,11.1,1.7,1.7,36.6,25.2,30.5,71.0,979.9
18820,county20,1,2018,7,12,0.2,2.3,2.3,32.6,24.6,26.0,87.0,981.0
18821,county20,1,2018,7,13,9.6,1.9,1.9,34.6,23.4,27.5,78.0,981.7
18822,county20,1,2018,7,14,8.4,1.1,1.1,34.5,25.6,28.9,74.0,981.7
18823,county20,1,2018,7,15,10.3,1.8,1.8,34.3,24.6,28.7,77.0,982.6
18824,county20,1,2018,7,16,9.5,1.4,1.4,35.4,25.4,30.0,71.0,982.2
18825,county20,1,2018,7,17,12.1,1.6,1.6,36.9,25.8,30.9,67.0,981.4
18826,county20,1,2018,7,18,11.9,1.5,1.5,38.2,25.9,31.8,65.0,981.0
18827,county20,1,2018,7,19,9.2,1.7,1.7,36.2,26.6,31.2,70.0,981.8
18828,county20,1,2018,7,20,7.7,1.4,1.4,36.7,27.4,30.3,73.0,981.0
18829,county20,1,2018,7,21,9.3,1.3,1.3,35.2,25.9,29.8,74.0,980.1
18830,county20,1,2018,7,22,7.4,2.0,2.0,36.7,26.1,30.4,70.0,979.2
18831,county20,1,2018,7,23,5.4,1.8,1.8,32.1,25.0,28.2,77.0,979.4
18832,county20,1,2018,7,24,4.9,1.6,1.6,33.6,27.2,29.4,74.0,979.5
18833,county20,1,2018,7,25,6.0,1.4,1.4,34.6,26.6,28.6,78.0,981.9
18834,county20,1,2018,7,26,10.3,1.9,1.9,36.0,25.1,29.5,69.0,982.9
18835,county20,1,2018,7,27,11.8,1.9,1.9,35.5,25.9,30.0,69.0,983.0
18836,county20,1,2018,7,28,11.7,1.8,1.8,36.4,26.0,30.4,65.0,983.2
18837,county20,1,2018,7,29,11.3,1.9,1.9,36.8,26.1,30.9,62.0,982.4
18838,county20,1,2018,7,30,9.9,1.9,1.9,35.4,26.0,30.2,65.0,981.5
18839,county20,1,2018,7,31,9.4,2.0,2.0,34.9,26.2,30.1,67.0,981.9
19052,county23,1,2015,3,1,0.0,2.5,2.5,9.4,4.5,7.0,61.0,995.9
19053,county23,1,2015,3,2,0.0,0.8,0.8,9.3,7.9,8.5,78.0,985.5
19054,county23,1,2015,3,3,0.0,2.4,2.4,8.9,8.0,8.3,85.0,986.5
19055,county23,1,2015,3,4,0.0,1.9,1.9,9.0,8.0,8.5,84.0,987.2
19056,county23,1,2015,3,5,0.0,1.9,1.9,8.0,6.0,6.5,91.0,988.7
19057,county23,1,2015,3,6,0.0,2.1,2.1,6.3,3.9,5.0,87.0,991.0
19058,county23,1,2015,3,7,0.0,0.2,0.2,8.3,5.3,6.8,88.0,988.7
19059,county23,1,2015,3,8,0.0,0.9,0.9,9.7,7.2,8.4,93.0,987.9
19060,county23,1,2015,3,9,0.0,1.4,1.4,14.4,9.1,11.0,83.0,992.0
19061,county23,1,2015,3,10,0.0,1.9,1.9,11.2,9.1,9.9,89.0,993.9
19062,county23,1,2015,3,11,0.0,1.8,1.8,9.6,7.7,8.5,89.0,994.1
19063,county23,1,2015,3,12,5.0,0.8,0.8,18.8,7.6,11.9,76.0,990.6
19064,county23,1,2015,3,13,0.0,0.6,0.6,16.2,12.6,14.2,87.0,985.8
19065,county23,1,2015,3,14,0.0,1.1,1.1,19.2,14.0,15.7,92.0,985.7
19066,county23,1,2015,3,15,0.0,1.6,1.6,16.9,14.0,15.0,91.0,984.6
19067,county23,1,2015,3,16,0.0,0.8,0.8,19.5,13.9,16.2,88.0,983.8
19068,county23,1,2015,3,17,0.0,1.2,1.2,25.1,15.0,19.6,87.0,977.2
19069,county23,1,2015,3,18,6.0,2.2,2.2,30.0,18.6,22.8,79.0,976.4
19070,county23,1,2015,3,19,0.8,2.0,2.0,22.9,14.3,17.0,77.0,982.6
19071,county23,1,2015,3,20,0.0,1.9,1.9,18.5,13.6,15.1,79.0,987.3
19072,county23,1,2015,3,21,1.2,1.4,1.4,19.2,13.1,15.2,69.0,990.9
19073,county23,1,2015,3,22,0.0,1.2,1.2,20.5,11.5,15.2,76.0,987.9
19074,county23,1,2015,3,23,0.0,1.6,1.6,17.2,13.3,15.2,84.0,990.1
19075,county23,1,2015,3,24,0.0,2.2,2.2,16.3,13.5,14.7,86.0,994.2
19076,county23,1,2015,3,25,0.0,0.8,0.8,16.8,12.8,14.2,87.0,994.4
19077,county23,1,2015,3,26,0.9,0.7,0.7,21.8,13.8,17.0,83.0,992.8
19078,county23,1,2015,3,27,0.0,2.0,2.0,18.6,14.3,15.4,86.0,993.4
19079,county23,1,2015,3,28,1.8,0.8,0.8,20.6,14.0,16.9,86.0,988.0
19080,county23,1,2015,3,29,0.7,1.0,1.0,23.0,16.9,19.4,87.0,983.2
19081,county23,1,2015,3,30,5.2,2.0,2.0,26.3,19.2,22.8,76.0,980.4
19082,county23,1,2015,3,31,2.7,1.4,1.4,27.7,21.6,23.7,78.0,978.4
19083,county23,1,2015,4,1,0.0,1.6,1.6,25.9,22.1,24.3,73.0,976.0
19084,county23,1,2015,4,2,8.7,2.5,2.5,32.3,24.1,27.6,60.0,971.6
19085,county23,1,2015,4,3,9.1,2.5,2.5,33.7,24.2,28.4,57.0,970.6
19086,county23,1,2015,4,4,3.3,1.7,1.7,30.7,21.1,26.5,70.0,973.3
19087,county23,1,2015,4,5,6.6,2.5,2.5,31.7,16.7,23.4,74.0,978.2
19088,county23,1,2015,4,6,0.0,2.4,2.4,17.0,13.9,14.8,81.0,985.3
19089,county23,1,2015,4,7,0.0,3.1,3.1,14.1,9.6,11.5,84.0,991.1
19090,county23,1,2015,4,8,0.0,2.1,2.1,10.3,9.0,9.5,82.0,993.3
19091,county23,1,2015,4,9,0.0,1.5,1.5,11.7,8.3,9.7,86.0,990.6
19092,county23,1,2015,4,10,0.0,1.2,1.2,14.7,9.3,11.3,82.0,990.9
19093,county23,1,2015,4,11,1.3,1.4,1.4,18.7,8.6,14.0,72.0,990.8
19094,county23,1,2015,4,12,10.3,1.2,1.2,25.9,8.3,16.1,65.0,991.6
19095,county23,1,2015,4,13,11.1,1.7,1.7,24.9,10.2,17.1,50.0,991.8
19096,county23,1,2015,4,14,11.0,1.3,1.3,28.0,8.8,17.5,60.0,987.6
19097,county23,1,2015,4,15,4.7,1.4,1.4,26.1,14.9,19.7,68.0,982.2
19098,county23,1,2015,4,16,10.3,1.4,1.4,32.2,14.0,22.1,64.0,982.6
19099,county23,1,2015,4,17,7.5,1.6,1.6,29.6,16.4,23.2,62.0,977.0
19100,county23,1,2015,4,18,1.2,2.6,2.6,25.9,22.5,24.2,64.0,974.7
19101,county23,1,2015,4,19,9.3,3.1,3.1,34.9,21.5,26.4,69.0,973.5
19102,county23,1,2015,4,20,0.0,3.2,3.2,22.6,14.6,16.0,74.0,983.8
19103,county23,1,2015,4,21,10.7,2.0,2.0,24.2,10.9,17.5,60.0,986.7
19104,county23,1,2015,4,22,0.0,1.7,1.7,22.2,13.7,17.5,70.0,989.1
19105,county23,1,2015,4,23,0.0,0.8,0.8,19.8,13.8,16.6,84.0,989.7
19106,county23,1,2015,4,24,0.0,0.8,0.8,21.6,15.6,18.1,86.0,989.1
19107,county23,1,2015,4,25,0.0,1.1,1.1,24.1,17.7,20.1,79.0,988.2
19108,county23,1,2015,4,26,6.2,1.0,1.0,29.3,15.4,20.9,73.0,986.1
19109,county23,1,2015,4,27,0.0,1.2,1.2,24.5,18.9,21.5,84.0,982.3
19110,county23,1,2015,4,28,0.0,0.9,0.9,23.7,20.5,21.2,94.0,980.4
19111,county23,1,2015,4,29,3.3,0.9,0.9,30.6,20.9,23.3,87.0,980.8
19112,county23,1,2015,4,30,1.9,0.8,0.8,27.5,20.6,22.6,89.0,980.0
19113,county23,1,2015,5,1,8.4,1.6,1.6,30.6,21.3,25.4,78.0,975.4
19114,county23,1,2015,5,2,3.5,1.3,1.3,29.1,21.2,24.9,77.0,977.4
19115,county23,1,2015,5,3,0.0,1.5,1.5,25.5,22.0,23.1,73.0,980.1
19116,county23,1,2015,5,4,0.0,2.0,2.0,22.7,19.3,20.7,84.0,981.4
19117,county23,1,2015,5,5,0.0,1.1,1.1,21.7,17.9,19.4,79.0,979.7
19118,county23,1,2015,5,6,1.5,1.0,1.0,25.7,18.6,21.6,84.0,977.6
19119,county23,1,2015,5,7,0.0,0.4,0.4,28.1,21.8,24.0,88.0,978.4
19120,county23,1,2015,5,8,2.8,0.6,0.6,26.8,20.8,23.0,91.0,976.1
19121,county23,1,2015,5,9,4.2,1.8,1.8,27.8,18.5,23.3,74.0,979.6
19122,county23,1,2015,5,10,4.2,1.9,1.9,30.3,19.7,24.1,77.0,977.9
19123,county23,1,2015,5,11,1.6,1.7,1.7,26.0,15.7,19.9,83.0,982.7
19124,county23,1,2015,5,12,10.8,0.9,0.9,30.7,10.2,18.5,67.0,983.8
19125,county23,1,2015,5,13,0.0,2.1,2.1,27.6,18.9,24.2,71.0,978.5
19126,county23,1,2015,5,14,0.0,1.4,1.4,27.8,23.8,25.9,78.0,977.9
19127,county23,1,2015,5,15,0.0,1.0,1.0,25.6,21.3,22.7,94.0,978.2
19128,county23,1,2015,5,16,2.8,1.0,1.0,27.5,21.2,23.6,87.0,978.9
19129,county23,1,2015,5,17,1.4,1.1,1.1,28.8,22.3,24.9,81.0,976.3
19130,county23,1,2015,5,18,0.0,1.1,1.1,26.5,23.1,24.8,91.0,974.4
19131,county23,1,2015,5,19,2.4,0.9,0.9,30.8,23.6,25.8,89.0,975.1
19132,county23,1,2015,5,20,2.8,1.9,1.9,28.6,22.6,24.4,89.0,976.3
19133,county23,1,2015,5,21,0.0,2.3,2.3,26.5,22.3,23.4,83.0,979.1
19134,county23,1,2015,5,22,0.0,1.2,1.2,23.9,21.3,22.1,87.0,978.4
19135,county23,1,2015,5,23,0.0,1.5,1.5,21.6,18.9,20.3,91.0,977.5
19136,county23,1,2015,5,24,0.0,1.4,1.4,25.4,18.3,21.2,81.0,978.0
19137,county23,1,2015,5,25,3.1,0.8,0.8,29.8,20.4,24.5,77.0,976.6
19138,county23,1,2015,5,26,2.2,1.1,1.1,29.8,22.5,25.2,88.0,976.1
19139,county23,1,2015,5,27,6.6,1.5,1.5,32.9,24.3,27.7,82.0,973.8
19140,county23,1,2015,5,28,7.8,1.7,1.7,34.2,24.4,28.5,77.0,972.0
19141,county23,1,2015,5,29,8.9,2.0,2.0,34.8,26.0,29.8,69.0,972.8
19142,county23,1,2015,5,30,0.0,1.8,1.8,29.0,22.2,24.3,84.0,977.4
19143,county23,1,2015,5,31,0.0,1.4,1.4,26.9,21.8,23.1,85.0,977.2
19144,county23,1,2015,6,1,5.0,1.5,1.5,32.8,22.8,27.7,78.0,974.4
19145,county23,1,2015,6,2,5.0,2.2,2.2,32.3,26.8,28.7,71.0,975.4
19146,county23,1,2015,6,3,5.5,1.8,1.8,32.8,25.9,28.3,72.0,977.6
19147,county23,1,2015,6,4,5.1,1.7,1.7,32.3,23.7,27.0,79.0,977.6
19148,county23,1,2015,6,5,1.0,1.4,1.4,26.5,19.7,22.3,81.0,979.0
19149,county23,1,2015,6,6,6.1,1.7,1.7,31.2,18.4,24.4,76.0,976.6
19150,county23,1,2015,6,7,0.0,1.0,1.0,28.9,23.9,25.8,87.0,975.7
19151,county23,1,2015,6,8,0.0,1.1,1.1,29.8,24.1,25.6,87.0,975.7
19152,county23,1,2015,6,9,0.0,1.3,1.3,26.0,21.5,23.0,93.0,976.0
19153,county23,1,2015,6,10,0.0,1.2,1.2,30.3,23.9,26.0,88.0,975.0
19154,county23,1,2015,6,11,0.0,0.9,0.9,26.0,21.5,23.1,93.0,978.4
19155,county23,1,2015,6,12,0.0,1.1,1.1,27.9,21.1,23.3,87.0,978.2
